ensid,entrezid,symbol,logFC,logCPM,F,PValue,FDR
ENSG00000115761,79954,NOL10,0.067400105112241,7.02583718458319,272.818128613251,0.0386466622035867,0.0617332584534382
ENSG00000104731,54758,KLHDC4,-0.067014570710927,7.02163638426072,179.334516545772,0.0387006826493768,0.0618081288571702
ENSG00000138433,9541,CIR1,-0.0664829658097749,7.04088636005239,151.844214682008,0.0387474202761626,0.0618713424986009
ENSG00000170275,10491,CRTAP,0.0586118535104383,7.37336294825089,186.88700308284,0.0389044354399044,0.0621105899128298
ENSG00000077312,6626,SNRPA,0.0646082208658176,7.12709382505059,200.252898586748,0.0389373995511606,0.0621517391284682
ENSG00000005007,5976,UPF1,-0.0609025619414371,7.25773551166864,321.388432355864,0.0390319341350604,0.0622911335790285
ENSG00000107819,81855,SFXN3,-0.0622473883829313,7.20203778531258,140.535392204951,0.039055141582716,0.0623166664788815
ENSG00000121289,84902,CEP89,0.0683184638847834,6.98720867773421,223.630460182357,0.0390717902208665,0.0623208456464889
ENSG00000157978,26119,LDLRAP1,0.0651406436722186,7.10488947996802,112.395510726341,0.039072178531402,0.0623208456464889
ENSG00000040531,1497,CTNS,0.0676222779252654,7.0089961232063,129.238069549529,0.0393406929786933,0.0627375559492352
ENSG00000183309,9831,ZNF623,0.066981547151812,7.03169357882432,164.529498259378,0.0393980327697689,0.0628174093129199
ENSG00000123144,79002,TRIR,-0.0616942348851757,7.21962865487061,172.182733798191,0.0394405274162335,0.062873568045978
ENSG00000189319,9679,FAM53B,0.0634006463027674,7.16657563782855,67.0873060846752,0.0395334045918485,0.0630100078717792
ENSG00000138073,10113,PREB,0.0641533915069495,7.13639945703494,294.886616754423,0.0395868623589139,0.0630835806622693
ENSG00000148719,54788,DNAJB12,-0.0640161899368657,7.12384870765942,272.771973037581,0.0396486497816889,0.063170397597254
ENSG00000072071,22859,ADGRL1,-0.0651201908799944,7.07967702121581,60.9880525665528,0.0397576590206361,0.0633324050549842
ENSG00000100575,26520,TIMM9,0.0692390776923889,6.94403592811596,181.05616213106,0.039906503982172,0.0635508993921704
ENSG00000134644,9698,PUM1,-0.0617557809553203,7.21122150653495,369.96032499251,0.0399095237478419,0.0635508993921704
ENSG00000130559,157922,CAMSAP1,-0.0647332329964011,7.09176680321689,199.596190192986,0.0399856377182223,0.0636603753359174
ENSG00000204592,3133,HLA-E,-0.0548854210987832,7.51088262600484,75.7895047644851,0.0401362699290919,0.0638884281968328
ENSG00000129460,25983,NGDN,-0.0665675831191551,7.01642469212354,252.719689005335,0.0404448046519001,0.0643676981251245
ENSG00000166295,119504,ANAPC16,-0.0633108643517778,7.13913142901879,253.518943867667,0.0406494856711016,0.0646815394122351
ENSG00000186480,3638,INSIG1,-0.0647169629078581,7.08359145805411,77.5104233815157,0.0406898202553027,0.0647338049516179
ENSG00000127184,1350,COX7C,0.060598658921869,7.26536885480236,175.303743525822,0.0407162885207284,0.0647639952643417
ENSG00000164346,10412,NSA2,0.063898916728316,7.12960900994264,131.600188120207,0.0409172878284121,0.0650717353341838
ENSG00000116514,127544,RNF19B,0.0649961367556185,7.08696846497757,127.98678552705,0.040937746780677,0.0650922973917515
ENSG00000104969,6449,SGTA,0.0620461584377301,7.2010846916915,183.115963504828,0.0410963869588795,0.06533252395357
ENSG00000106948,80709,AKNA,0.0666054748213448,7.02427501172055,42.2718544818664,0.0411192835660144,0.0653569050244887
ENSG00000011114,55727,BTBD7,-0.0660296106976424,7.02729660011764,174.771983205988,0.0412028302595907,0.0654776594842209
ENSG00000182871,80781,COL18A1,-0.058304596299493,7.33933407685263,57.6603892445455,0.0413578623147154,0.0657049452604279
ENSG00000180628,84333,PCGF5,-0.0652266813803469,7.05576504049365,91.5109998245588,0.0413623990388411,0.0657049452604279
ENSG00000148337,25792,CIZ1,-0.0602641048811785,7.25483635704341,216.142409304243,0.0413686543727599,0.0657049452604279
ENSG00000177542,79751,SLC25A22,0.0663217532169881,7.03122714745028,112.092170249333,0.0414122557900382,0.0657621144939162
ENSG00000100813,22985,ACIN1,-0.0593060897871426,7.29091589807665,466.459721330482,0.0417482306641897,0.0662834626431441
ENSG00000100888,57680,CHD8,-0.0612505689627622,7.20835326002447,300.361134433548,0.0417981933142878,0.0663506024976162
ENSG00000142599,473,RERE,-0.0596944346419333,7.2732055522642,176.76937187053,0.0418378313546175,0.0664013313862068
ENSG00000134871,1284,COL4A2,0.0581018893966476,7.35792044467515,49.5745851629424,0.0418529246039606,0.0664130934657194
ENSG00000157985,116987,AGAP1,0.0654840827653628,7.05561400815621,102.622090264921,0.0419855245790043,0.0666112791311236
ENSG00000136478,55852,TEX2,0.0624188509912397,7.17349390919509,137.966757795988,0.0421077962861826,0.066793008971385
ENSG00000112308,81688,C6orf62,0.0598515479855888,7.27691398586847,183.260204846521,0.0423005983491838,0.0670865295778195
ENSG00000186577,221491,SMIM29,0.0645301671474145,7.08774174247583,93.8168845056551,0.0423450290687429,0.0671446765039036
ENSG00000161544,114757,CYGB,0.0654155792582289,7.05323475370242,18.7415029069709,0.0424062090078874,0.0672293557442117
ENSG00000055070,26099,SZRD1,0.0597135961265168,7.28128534911729,296.274172743867,0.0424240287713771,0.0672452747943813
ENSG00000117758,23673,STX12,-0.0633755336660842,7.11366049184739,240.279977383427,0.0425195582014055,0.0673843410909533
ENSG00000134970,51014,TMED7,0.0632425141731374,7.13410175301134,121.82156483473,0.0426506583873929,0.067579718064335
ENSG00000204574,23,ABCF1,0.0605646835336573,7.24198598520832,224.727258798715,0.0427112967615082,0.067663397563357
ENSG00000088812,8455,ATRN,0.0618565972817284,7.18735844599027,202.032448319478,0.042833528540049,0.0678446050254166
ENSG00000121879,5290,PIK3CA,-0.0653960243914202,7.03131750266578,81.1470027624923,0.0428587028768798,0.0678720436656212
ENSG00000060762,51660,MPC1,-0.0674356534207511,6.9550477869093,108.044120056882,0.0428770917002297,0.0678887285253637
ENSG00000055208,23118,TAB2,-0.0626436416222097,7.1379214982375,136.028591430004,0.0429270859899614,0.067946071045391
ENSG00000111669,7167,TPI1,0.0562595894980756,7.4270166932813,143.732485588442,0.0429290271891181,0.067946071045391
ENSG00000156304,57466,SCAF4,-0.0630928906595931,7.11831807292311,269.607563356024,0.043058690840148,0.0681388215839428
ENSG00000105879,79872,CBLL1,0.0659992350245056,7.0231380185511,194.548534577056,0.0430833054002714,0.0681652956049317
ENSG00000136811,4957,ODF2,0.0646211948317597,7.07515929367839,186.115221113645,0.0430986700497882,0.0681771276450904
ENSG00000109606,1665,DHX15,-0.0596769480090215,7.25822117018879,253.123331749866,0.0431220695544366,0.068201663245171
ENSG00000120533,56943,ENY2,0.0646450868762423,7.07309241112961,190.930778437741,0.0431934328743121,0.068302035339021
ENSG00000137216,55362,TMEM63B,-0.06144021769495,7.18094079652043,136.835859545289,0.0434064734739205,0.068626364883329
ENSG00000130299,84705,GTPBP3,-0.0658035575408987,7.00845074559513,176.824895591787,0.0434803219189539,0.0687305509214402
ENSG00000148335,28989,NTMT1,0.0666028587132217,6.99481800678877,126.522621848673,0.0435898718727593,0.0688911229140775
ENSG00000204272,550643,NBDY,0.0665824314578627,6.99513777093071,143.638416645621,0.0436284883403871,0.0689395506676378
ENSG00000100567,5684,PSMA3,0.0638248265494658,7.09946022877246,233.760109913424,0.0436423752182526,0.0689488914038366
ENSG00000142453,10498,CARM1,0.0623917313334376,7.15492888734835,202.550649788936,0.0437406519546283,0.0690915286219188
ENSG00000164164,54726,OTUD4,-0.062895490223264,7.11566254738617,128.484505498241,0.0439488136249395,0.0694076532312024
ENSG00000100300,706,TSPO,-0.0586215773120351,7.29322013117359,65.0138773306338,0.0439737696179859,0.0694250335262888
ENSG00000167543,90313,TP53I13,0.0649295728573087,7.05300872542134,91.965210936981,0.0439758801145122,0.0694250335262888
ENSG00000152291,10618,TGOLN2,0.0583542802088774,7.31975519779906,222.003815410198,0.0440577156431208,0.0695415285256124
ENSG00000143756,23219,FBXO28,-0.0628181011834777,7.11695811738542,149.267892312341,0.0440986772198302,0.0695934765544784
ENSG00000106588,5683,PSMA2,0.0622007518360667,7.15592961812646,254.191292203654,0.0443000246186485,0.0698984692148598
ENSG00000119977,26123,TCTN3,0.0637517265401221,7.09254503940649,253.099310300794,0.0444711054161215,0.0701497045054244
ENSG00000170860,27258,LSM3,0.0655406405305641,7.02403516073149,257.364495571226,0.0444754806702408,0.0701497045054244
ENSG00000124702,116138,KLHDC3,0.0609443671513418,7.20345758956304,144.889904904055,0.0446118734252046,0.0703519966729102
ENSG00000114853,92999,ZBTB47,-0.0646168647509106,7.03909384567376,65.3831348690899,0.0447275185293592,0.0705215024049444
ENSG00000164944,25962,VIRMA,0.062431556550896,7.13968610485537,182.180080677063,0.0448906478233704,0.0707658005895399
ENSG00000138668,3184,HNRNPD,-0.0577888576252179,7.31790756676962,317.107754486812,0.0449702218901375,0.0708783169079742
ENSG00000128245,7533,YWHAH,0.0602084479798908,7.22774556953381,176.253248655544,0.0451430286797308,0.0711377110711398
ENSG00000070785,8891,EIF2B3,0.0666982915120442,6.97311551657882,213.545033382083,0.0451561444689432,0.0711454107771121
ENSG00000171161,79894,ZNF672,0.0633253579548255,7.10007193505373,161.459651582984,0.045257929252052,0.0712927839620973
ENSG00000132600,54496,PRMT7,0.0638809065443981,7.07763338884426,129.498993862607,0.0453245973601356,0.0713847958058613
ENSG00000170638,80305,TRABD,-0.0622955053795774,7.12327557295554,123.355124784646,0.0453433015282169,0.0714012462133761
ENSG00000070047,57661,PHRF1,-0.0608699042913466,7.18088400588702,228.01489419711,0.0454010180990142,0.0714791115399705
ENSG00000184887,90135,BTBD6,-0.0621383264713917,7.12866187100643,123.829928005082,0.0454244368093328,0.0715029599811876
ENSG00000165525,9147,NEMF,-0.0631399345951989,7.08801130237398,133.280805884643,0.0454850806553294,0.0715853854479014
ENSG00000167635,7705,ZNF146,0.062046093187397,7.14645599212614,143.379472237881,0.0456371749258635,0.0718091549627686
ENSG00000146109,29777,ABT1,0.0646586507511915,7.04397683876531,228.372670672567,0.0456438758265371,0.0718091549627686
ENSG00000111911,135114,HINT3,-0.0654749947991815,6.99462360332739,108.870570998501,0.045751160407146,0.0719648438354762
ENSG00000182551,55256,ADI1,0.0617232367685821,7.1576336356585,161.70580508637,0.0458048380312566,0.07203616968896
ENSG00000159461,267,AMFR,0.0605248188656426,7.20531399952188,224.845181343814,0.0459299502701273,0.0722197926673791
ENSG00000213923,1454,CSNK1E,-0.0583034975150583,7.28291325395148,197.217956222014,0.0460196870619206,0.0723477349791424
ENSG00000177697,977,CD151,0.0582491665454264,7.30101915532639,93.5887873645187,0.0460283893093693,0.0723482591962722
ENSG00000087008,8310,ACOX3,-0.0663266704010347,6.95816754632669,152.519121935424,0.0461489755745793,0.0725246125872092
ENSG00000139372,6996,TDG,-0.0657069155356632,6.97972193583578,117.596004495867,0.0462947378923428,0.0727404596654496
ENSG00000102871,8717,TRADD,-0.0656234241605568,6.98263672348967,110.757842310391,0.0463080812826218,0.0727482032869826
ENSG00000154174,9868,TOMM70,0.0615477922074716,7.15819381034802,226.247250777584,0.0463680282956186,0.0728274356633623
ENSG00000117751,5511,PPP1R8,0.0634275450493871,7.0831765430309,386.022525705233,0.0463753653356633,0.0728274356633623
ENSG00000163466,10109,ARPC2,-0.0565624929961127,7.35333954728847,325.731774728341,0.0466294923058487,0.0732132148536255
ENSG00000012963,55148,UBR7,0.0634482056661431,7.07900040278104,276.896269426588,0.0466718132907316,0.0732663566185536
ENSG00000198815,22887,FOXJ3,-0.0610506730182329,7.15820342491059,286.292963575278,0.0467217159469625,0.0733313787874892
ENSG00000197170,5718,PSMD12,0.0629187090600299,7.09848360979412,233.74155330954,0.0467868600804417,0.0734202950436411
ENSG00000156171,128338,DRAM2,0.0648609613832206,7.0224675841399,166.34673977566,0.0468574905167094,0.0735090300138755
ENSG00000010404,3423,IDS,-0.0586084492279343,7.25991889287163,137.509551588209,0.0468604123084404,0.0735090300138755
ENSG00000103194,9100,USP10,0.0614736701352199,7.15321783119256,313.858462252449,0.0470691365571164,0.0738230561567981
ENSG00000011405,5286,PIK3C2A,-0.0625022444524541,7.09522273697994,60.956116842191,0.0470794651263453,0.0738258617843743
ENSG00000117519,1266,CNN3,0.0591444219852303,7.24680235484793,58.6572497868216,0.0473706252788672,0.0742689618309407
ENSG00000116830,8458,TTF2,0.0658588291315787,6.97796229244269,102.873422626188,0.0474770029115086,0.0744222466310048
ENSG00000108528,8402,SLC25A11,0.0615316879888727,7.14618233004264,146.658927738539,0.0474879353834485,0.0744258885768514
ENSG00000187838,57048,PLSCR3,-0.0629871339219129,7.07069180534145,124.348502079878,0.0475304022120766,0.0744789427448618
ENSG00000185024,2972,BRF1,-0.0626767016476508,7.08268081480166,171.078771521412,0.0475630563543482,0.0745166042376477
ENSG00000118579,80306,MED28,-0.0613043120433961,7.13698782242624,222.211339702759,0.0476704131664685,0.0746712668643087
ENSG00000108819,84687,PPP1R9B,0.0597803114294779,7.21226911966288,202.580286747022,0.0480453286941846,0.0752449033625408
ENSG00000254470,91056,AP5B1,0.0638450708913574,7.04539353347072,69.940183556449,0.0482968094714518,0.0756250530484877
ENSG00000127666,148022,TICAM1,-0.0641404170085928,7.01539142522985,90.173157475808,0.0484482568285553,0.0758445058953546
ENSG00000116191,55103,RALGPS2,-0.0637751473001161,7.02958484605949,44.1665696236986,0.0484545061954937,0.0758445058953546
ENSG00000135521,84946,LTV1,-0.0645221738764248,7.00045427168518,116.406363929688,0.0484763723987414,0.0758649962684865
ENSG00000106244,11333,PDAP1,0.0590916451119065,7.23580517336416,256.858197317447,0.0485458357411325,0.0759599547478896
ENSG00000010803,22955,SCMH1,0.063359903336393,7.05893139493464,190.930136197214,0.0487779908270693,0.0763093975208133
ENSG00000136448,4836,NMT1,0.058850222157443,7.24273981132183,296.037656586246,0.0488455026028907,0.0764011887103292
ENSG00000196975,307,ANXA4,-0.060121253860804,7.17260423361793,166.183229576239,0.0488679302063496,0.0764115043993949
ENSG00000005884,3675,ITGA3,0.0577795134253846,7.28888686746912,26.238230826072,0.0488697753411514,0.0764115043993949
ENSG00000115484,10575,CCT4,0.0581651669455161,7.27180157108528,295.52733672276,0.0488904922447109,0.0764300733192632
ENSG00000072864,54820,NDE1,0.0616939505362332,7.1233596371494,123.291178435321,0.0489372368766773,0.0764893170853147
ENSG00000188739,23029,RBM34,0.0645381674656632,7.01141906728559,204.67927352741,0.048962205440639,0.0765031996621753
ENSG00000168397,23192,ATG4B,-0.0602939120064609,7.1642838069707,167.68356783486,0.0489638176669539,0.0765031996621753
ENSG00000156411,9556,ATP5MJ,0.0621330795310671,7.10094228514919,154.824006491695,0.0493745052103955,0.0771307181223668
ENSG00000148143,58499,ZNF462,0.0648045150279497,6.99668385358506,89.5602640913299,0.0493832880054714,0.0771307181223668
ENSG00000006756,414,ARSD,0.0634628885449169,7.04757404541459,73.9102908525834,0.049449247548828,0.0772197877636593
ENSG00000084733,10890,RAB10,-0.0581068571604768,7.25167577881581,260.176177246491,0.0495182433427371,0.0773135657753229
ENSG00000107731,219699,UNC5B,-0.0650586955537761,6.96665843158763,35.3458718216819,0.0496975919925109,0.0775795743545065
ENSG00000169714,7555,CNBP,-0.0554769859642986,7.36678286113034,282.672606761738,0.0498073570530625,0.0777368842252618
ENSG00000107140,7016,TESK1,-0.0621116163880695,7.0798018008529,114.331164084678,0.0498692188332925,0.0778193857064646
ENSG00000123737,5393,EXOSC9,0.0648119382544646,6.99026276822767,175.513807625556,0.0499547705303787,0.0779388181258119
ENSG00000157538,10311,VPS26C,0.0615188006304262,7.11890784868567,251.514780564458,0.049983319568723,0.0779692886451841
ENSG00000128191,54487,DGCR8,-0.0617809912065443,7.08966609510681,279.93875207646,0.050193216879326,0.0782825834244584
ENSG00000131446,4245,MGAT1,0.0566581192935463,7.32371753440468,126.089671075022,0.050209035884591,0.0782931304513508
ENSG00000129055,25847,ANAPC13,0.0627107551538446,7.06844826926184,280.734490409988,0.050243401578636,0.0783325891158356
ENSG00000143436,65005,MRPL9,0.0624837574855582,7.07713886660727,291.842694257648,0.0502721011469084,0.0783632013009418
ENSG00000057935,57504,MTA3,-0.0621359848210218,7.07204279755329,196.00204251994,0.0504977082188629,0.0787006828109014
ENSG00000104695,5516,PPP2CB,-0.0595874482406662,7.17570256626915,206.309406787804,0.0506308569635537,0.0788939723233457
ENSG00000118855,64747,MFSD1,0.0609696663040915,7.13335983552277,156.522017042422,0.0507121963426849,0.0790064763709697
ENSG00000158850,8703,B4GALT3,0.0613177120916465,7.11877540279146,191.792070408913,0.0507512671014753,0.0790530998364422
ENSG00000168906,4144,MAT2A,-0.0566003055726606,7.30472138833049,182.838503985697,0.0507723039511514,0.0790716209075308
ENSG00000106333,5118,PCOLCE,0.0601778143267911,7.16383701568712,17.0145466357536,0.0509228071261493,0.0792917268742003
ENSG00000151491,2059,EPS8,0.0604248113248459,7.15259859214879,55.1420683219846,0.0510006539524447,0.0793986409902546
ENSG00000213533,375346,STIMATE,0.0640588878498524,7.0063849679653,167.380603931612,0.0511315661608788,0.0795881147750806
ENSG00000005194,57019,CIAPIN1,0.0614873787173629,7.10603795406743,230.870693480896,0.0512956033989741,0.0798290713562793
ENSG00000122550,55975,KLHL7,0.0637966845135588,7.01459952620093,128.771738861465,0.0513067593130286,0.0798320616020756
ENSG00000131067,2686,GGT7,0.0644977951039624,6.98635487377291,103.1811139957,0.0514372943392189,0.0800207683214949
ENSG00000128272,468,ATF4,-0.0548238974477473,7.37828599099641,160.440943260967,0.0515053817992078,0.080112275216652
ENSG00000104133,80208,SPG11,-0.0600748752354845,7.14510018330442,164.853083257808,0.0515673211299386,0.080194188013729
